RA Dec redshift phot_index luminosity nh_values
30.859689040692 -5.9254466347786 1.2756 1.77064 2.318741579057752e+44 20.35614
31.395680319597 -5.7169312702157 3.17883 1.9632 2.3777852251550486e+45 20.54849
31.370990862913 -5.745228728984 1.01295 2.52382 3.4928787819136047e+44 22.85997
31.174322790316 -5.7189714481504 2.3253 1.14602 8.494216421661724e+44 20.42363
31.209157313302 -5.873020481691 0.6258 1.71135 1.078449180234563e+44 20.72598
31.220271777362 -5.7221296666977 0.7758 1.99678 2.050485207853962e+44 20.71588
31.466381188098 -5.8918642965354 1.1757 2.04883 1.4588314898512967e+44 20.58799
31.199065370812 -5.8402359436246 1.43288 2.10996 4.997626260609141e+44 20.63897
31.496191895831 -5.7541139279988 2.07281 2.33192 1.6081787770634083e+45 20.46171
31.734053600296 -5.8101483144 0.96863 1.95431 1.2118235920182754e+44 21.49642
31.788756379718 -5.8745663708252 0.86889 2.04608 1.5428910179314126e+44 20.70159
31.636374450634 -5.9384661399148 0.30147 2.25432 9.742116168593451e+42 20.29502
31.844788712057 -5.8656166538771 1.4182 1.7194 6.9989632359747426e+44 21.01849
31.992183370172 -5.8713815939262 0.02683 2.81057 5.848381303329964e+42 20.75055
32.025718781908 -5.8649735193853 1.44269 2.49722 9.898151076895154e+44 20.10498
32.447839494328 -5.7948575684674 1.10421 1.63317 9.807910938868926e+44 20.3627
32.390049881509 -5.7138352880722 0.20579 2.23023 3.6976625398463296e+43 20.73264
32.271416049962 -5.7977612067905 0.29489 2.09293 4.501053452991119e+43 20.6013
32.297310954764 -5.7405228249766 0.7758 1.39226 3.834216578258871e+44 21.14014
32.38302996596 -5.8182087803398 1.1257 2.2907 1.207238355418124e+45 21.97818
32.357723811966 -5.9056933717062 0.26878 2.95217 5.714616301599566e+43 20.35037
32.258612413 -5.7849891119408 0.03724 2.94689 3.7729317113431057e+43 20.50694
32.336193753876 -5.7432003086652 0.3259 1.535 1.7423326031588234e+43 20.317
32.884209845665 -5.9206375134146 2.9752 1.9281 1.6925792400166158e+45 20.33667
33.104108374445 -5.9016840174043 0.9257 1.99308 1.900004319884192e+44 20.59119
32.952471297103 -5.7321739821197 0.49806 1.92707 2.143899665531289e+44 20.87488
33.412895123605 -5.7086137414187 0.53958 1.68378 4.588467341916076e+44 20.83309
33.26805889322 -5.7257707523555 0.01113 2.77985 5.945214375814459e+41 21.53812
33.232183084391 -5.8069036729777 1.9753 2.11182 2.2920502575503385e+45 21.77197
33.288063576209 -5.8619117967873 2.3752 2.37538 7.021282413716834e+45 20.2647
33.609130703411 -5.9074201787424 0.6258 2.43734 4.194205299545377e+44 20.71522
30.481903729323 -5.5149557490566 0.7757 3.12134 1.0278958214137016e+45 22.39273
30.126808514299 -5.4640088644769 0.18317 2.34039 8.17912797513561e+42 21.00439
30.377979477071 -5.4040245208443 0.2759 3.54276 5.663262120939027e+45 21.48677
30.445410579125 -5.4562987326026 0.8257 1.68083 2.2493139854159794e+44 20.69126
30.365680116508 -5.4353364959434 1.6255 2.43634 4.389806809342381e+44 20.64177
30.486899651398 -5.3528369125201 1.3256 1.76776 2.3331773226287933e+44 21.401
30.396064409266 -5.4550690661975 0.6258 2.07553 7.641342827397268e+43 20.54429
30.965855862948 -5.5537050552458 0.6258 1.62179 3.816890356666589e+43 20.63289
30.951523147784 -5.4406115224375 2.3252 1.71851 1.806832376556013e+45 20.51405
31.111537403481 -5.5386976368932 1.7254 2.46743 6.819917644251105e+44 20.19164
31.029191906232 -5.478655875072 1.7754 1.9705 1.3157285592097723e+45 20.35171
31.442427251273 -5.5698197491429 0.6258 2.27844 5.867994318235515e+43 21.06663
31.45523862392 -5.5030373808379 0.4758 1.43992 8.455602560215673e+42 20.77059
31.474913132377 -5.4070618963517 1.0756 2.53569 1.138294619380736e+44 20.81776
31.268258631493 -5.4612690741065 2.3252 1.9402 2.2614024797677033e+45 20.76316
31.330956064459 -5.4628837977866 0.3759 1.83126 7.314777746312725e+42 20.5758
31.384579940856 -5.410235740305 1.1256 2.03121 2.573934790767055e+44 20.61332
31.839281782507 -5.4906650521719 0.5258 1.95826 5.516769856049532e+43 21.72175
31.678053964664 -5.6210155905164 0.4758 2.20059 1.6360424257518844e+43 20.99958
31.773657504555 -5.4750670230613 0.5258 2.04809 9.4520251123449e+43 20.23606
32.031129204013 -5.3632472544504 2.3252 2.06991 1.852626466509206e+45 21.23304
32.009060923495 -5.4926444191249 1.9754 1.88834 9.198308801839172e+44 20.61689
32.462052979161 -5.423168823409 1.9754 2.01029 1.334129494263073e+45 20.39794
32.404416087399 -5.5921083578026 2.38832 2.7316 9.562097803211402e+44 20.96029
32.689437827058 -5.3129828975429 1.3256 2.06334 6.540301159748677e+44 21.45155
32.667357935021 -5.4715865109218 2.60968 2.08978 1.9654413962387913e+45 20.92557
32.722973716344 -5.5187266064699 1.80125 1.91518 8.091765039149537e+44 22.68027
33.020732965343 -5.4311485398602 1.9255 0.54704 1.61491784636003e+45 20.56623
33.182814522298 -5.4984261400575 0.97826 2.03186 2.2971955789442395e+44 20.90394
33.010210027002 -5.3861756379029 0.6758 2.25163 2.5721605462367598e+44 20.35592
32.973744047739 -5.6367162691125 0.7258 1.68585 1.9503199931885422e+43 22.15939
33.047707310847 -5.4873410342763 0.126 2.12748 4.949416105198983e+40 20.96412
33.349076702958 -5.3876362251588 0.7757 3.22547 3.4438093481067615e+43 20.26844
33.320905256354 -5.4206286928236 2.7251 2.19858 1.1147141845896152e+45 21.14311
30.283304624683 -5.2382451231389 2.0253 1.73101 6.390906074645523e+44 21.00623
30.129426880663 -5.2393524083471 1.3755 1.37178 4.363443681639614e+44 21.35509
30.492872239952 -5.1731257238001 0.126 2.43451 1.895238923631741e+42 20.82915
30.424286832773 -5.2453958211302 0.5258 1.90926 1.1085744548146883e+44 21.51924
30.988121383354 -5.2165564442276 0.2759 1.56138 1.3596798552358406e+43 20.84095
31.027954552236 -5.1389019576742 0.8258 3.06086 5.86245562549411e+44 21.62319
31.015680562475 -5.2418020384737 0.4759 1.97174 2.3663708513515653e+44 20.83728
31.002585064687 -5.2058615434952 2.0253 1.82773 8.850798119144432e+44 20.51707
30.79053122697 -5.1307628451646 2.3252 1.86031 6.1154421755561316e+44 20.99408
30.905617926185 -5.2350558338998 0.7757 1.86403 9.967565553857993e+43 20.50083
30.859284624837 -5.172320401728 1.4255 2.72942 7.27366158494138e+44 20.15998
31.232725891981 -5.181706895539 0.6758 2.23211 1.7710795661447118e+44 20.78244
31.099819754893 -5.1056452852762 1.5755 1.53687 3.8806984526193516e+45 21.64632
31.284618268522 -5.135720905436 0.5258 2.1812 2.3566488014633973e+44 20.90887
31.133330171193 -5.1232561577876 0.076 1.74719 3.1970546100702296e+42 20.84626
31.083742632159 -5.1007245397831 0.7758 1.96315 2.221757427113647e+44 20.83234
31.32254407373 -5.1734606012282 0.126 2.05803 1.531877252413034e+43 20.41485
31.640931140248 -5.0082903312526 1.4755 1.88409 5.915402424418162e+44 20.8565
31.519008550772 -5.1186494488371 1.1756 2.33726 4.873194007778273e+44 21.85638
31.47426796269 -5.109151643384 0.9757 1.98144 4.051494439645154e+44 20.82113
31.634928800555 -5.1299624098719 0.126 2.37965 5.642661099691544e+42 20.62556
31.921295316586 -5.2203763089588 0.35555 1.73508 1.6297119467215823e+43 20.4996
31.999171599559 -5.1356693576717 1.1257 2.62488 6.370786117821064e+44 20.67387
31.796325146508 -5.26254911173 1.51996 2.27868 1.7968055557058976e+45 20.32697
31.774192076829 -5.2409311511258 0.5258 2.91105 1.4517601356705477e+44 20.55206
31.796618739844 -5.1639095823067 0.1759 1.9292 1.4874705823872203e+45 21.06708
32.068414581024 -5.1828272824521 0.1759 1.52701 1.1705996379868553e+43 20.82373
32.211900318009 -5.0853472696532 1.5255 2.47632 6.1187145287854216e+44 20.3941
32.226626903013 -5.0404502693803 0.7258 2.15847 1.3393555228307124e+44 21.29313
32.223947731054 -5.2679262362502 1.9254 1.96909 1.1766712426342655e+45 21.33582
32.200855468449 -5.19216634709 1.0257 2.18819 2.4854109495554743e+44 20.63234
32.164963366465 -5.1192043233635 0.2259 1.51172 1.4313528114263097e+44 20.57581
32.188527345781 -5.2318904987721 0.126 1.89542 2.3157089127054422e+42 21.21716
32.316617754574 -5.2617352000416 0.9757 1.98579 2.133856682118704e+44 20.79673
32.677899543123 -5.105333909419 1.0756 1.26771 2.209757837840846e+44 20.74545
32.40656675692 -5.1125156316846 2.1753 1.88286 2.0990996851501193e+45 20.62481
32.62392273843 -5.1921001631074 0.6258 2.56906 1.084849978362348e+44 20.82158
32.55069917398 -5.0922046641327 0.4259 1.45984 1.854829496648993e+44 21.76943
32.772895584833 -5.2398630148864 0.126 1.39011 9.843600216861776e+42 20.6013
32.84264546928 -5.1950821795632 0.3259 1.53697 7.979231463464602e+43 20.75299
33.295817304286 -4.9669931136686 0.026 2.42605 1.2815442900988318e+41 20.50466
33.318416834114 -5.1752237613717 0.8258 2.08312 1.4679780723782978e+45 20.76064
33.333989428617 -5.1308922335697 0.6258 2.12131 6.077426072377688e+43 20.38228
33.135089998271 -5.094736913849 1.5256 2.12212 6.763795050775469e+44 21.10644
33.372256643789 -5.1941601566539 0.5758 2.30643 1.5356507248657482e+44 20.38746
32.977198064465 -4.8387645721052 0.2759 3.91693 2.756047277129433e+43 21.35846
32.830237264718 -4.9064109547496 0.06961 1.41869 1.2746687609061462e+43 21.37173
32.84388314703 -4.7985144788088 0.7258 1.689 2.1498881842649205e+43 21.10477
32.816608633936 -4.7666402421187 1.9255 1.96196 2.203283762868185e+45 21.93088
32.801050108732 -4.8068945070262 0.7758 2.59888 1.8298127131114065e+43 21.30845
32.900583886456 -4.8966548469215 1.8755 2.03987 8.533284059021518e+43 20.8994
30.480507365486 -4.7534004532133 0.10722 2.06903 1.75351063002981e+41 20.78479
30.507065114683 -4.8729529171273 2.22512 1.75607 4.129925990766676e+44 20.58564
30.460888346467 -4.9122809972773 1.1257 1.77256 2.2647122281860066e+44 20.89488
30.525025494127 -4.7271334952056 0.5259 2.2342 3.371348975597521e+43 20.55969
31.446803168487 -4.7955876026315 2.55736 2.14887 4.441709099315942e+44 20.35369
31.859866725716 -4.9320522759521 0.7758 1.85969 3.196072634795938e+43 21.36165
32.136269656197 -4.69413275218 1.8255 2.55765 2.740117848005399e+44 20.841
32.219192725213 -4.832560153111 3.22436 2.5042 2.4418494610336064e+45 20.89699
32.47075300452 -4.8956040005044 2.49901 2.11496 2.0085861647186506e+45 22.2196
32.513003249132 -4.7120624519992 0.7258 2.34882 1.890844753394963e+43 21.20953
30.263293875394 -4.5696888268082 0.6258 1.59768 3.6738353161362503e+43 21.33528
30.169762377265 -4.4214667750413 1.9255 1.42179 9.369155217887018e+44 21.1251
30.329623111288 -4.3952920719438 2.25918 1.77874 9.691776850535284e+44 21.78225
30.186518976327 -4.6586220953614 0.7758 3.03164 1.2859575738798792e+44 22.67749
30.199144140268 -4.5560467123184 0.2259 2.16607 4.2547759464257934e+42 21.29948
30.623354065135 -4.5245295745079 1.6755 1.74376 1.2685056944036402e+45 21.01392
31.00178344473 -4.3493878221701 0.7258 1.68254 5.993160008027161e+43 20.96305
30.892007786333 -4.547654376207 0.9757 2.08082 7.776340116248369e+43 20.86872
31.124072493065 -4.5925275270788 0.6758 2.04889 5.139466888305649e+43 20.40985
30.979997441846 -4.603401582953 1.5256 1.74822 8.435103961963797e+44 20.65699
31.115372751197 -4.6272532878189 0.6258 2.16848 2.739426702113709e+43 20.42752
31.010463240205 -4.5899921778627 1.6755 1.70762 1.5583407273619236e+45 21.07773
31.422145877136 -4.618567943563 0.7758 1.46919 1.7616784453278787e+44 20.52198
32.017684896496 -4.4351137350743 0.6258 2.35903 6.368537122260314e+43 20.41342
32.06709795077 -4.4311955854204 0.98895 2.02719 4.847139217263071e+44 20.36484
32.277486558443 -4.456660582849 0.89653 1.65158 4.366269076338977e+44 21.00155
32.356920802261 -4.5400219688094 1.22191 1.46249 7.610993627077069e+44 21.03469
32.3722729361 -4.4848679897636 0.7258 2.3995 1.1887646246414378e+43 20.71842
32.349584537565 -4.5184445405389 2.2253 1.50392 9.084853449200444e+44 21.21238
32.378079813348 -4.6407308120246 1.5755 2.01496 6.5072860410563775e+44 20.26216
32.684283927199 -4.4454688788458 1.2256 1.81187 2.2372889785732373e+44 21.87995
32.576589754744 -4.6114301211301 0.3259 1.79409 1.934688558819944e+43 20.30678
32.614915422889 -4.3757906151073 0.7758 1.61936 1.8218668793225942e+43 20.2216
32.996877120021 -4.4001156840164 0.6758 1.93464 3.280636197136525e+44 21.07869
33.091872614865 -4.6021272509661 0.5758 1.48665 2.856159450463966e+42 20.77608
33.046226990361 -4.4519425045074 0.5259 2.43731 2.5554871977397524e+43 20.63933
32.988591638555 -4.5807771045555 1.4614 2.07574 9.828252234879904e+44 20.2971
32.912438047797 -4.4350495075657 1.60649 2.56335 1.4827748678292728e+45 20.06359
33.310735917409 -4.5628807528947 0.5758 1.90657 1.279624212683403e+44 20.44021
33.348804139365 -4.582937963338 0.6758 1.73862 6.540456663437393e+43 20.6976
30.300663968968 -4.1774037632584 0.97914 2.19253 5.1715791111296016e+44 21.09018
30.425578732488 -4.2055259821453 0.61101 1.79087 8.030551484923915e+43 20.5036
30.562294463196 -4.0169005880024 0.3259 2.30542 5.198536090436438e+43 21.27849
30.568446452318 -4.1855694184046 0.5259 2.26133 3.2170196201095063e+43 21.83142
30.559738939272 -4.0749447615812 1.84902 3.64566 2.481819508492876e+45 21.21606
30.499434483617 -4.1978346378812 0.6258 1.6449 2.027494499482625e+44 20.54248
30.673851800996 -4.1011161349748 1.3566 2.45406 1.5252596457400023e+45 20.38406
30.879385836547 -4.2066677738016 0.25673 2.30145 3.830758986634172e+43 20.46094
31.147642217882 -4.1150543864144 2.75013 1.41969 6.332848849612643e+44 21.92039
31.058768931294 -4.2233503195297 0.6258 2.40133 5.630016720528681e+43 21.0032
31.211582806195 -4.2745009143776 1.5756 2.68816 4.298608247061467e+44 20.60266
31.226048626583 -4.1901072063963 2.2254 1.98057 1.4428311501579962e+45 21.14358
31.289134939346 -4.1616718136145 1.1257 2.10314 3.936797035987473e+44 21.08187
31.279763587258 -4.2492874201791 1.9754 2.78812 1.2814981555331699e+45 20.63599
31.280466501227 -4.193060245938 0.5758 2.28398 7.486217644743703e+43 20.25312
31.47402130055 -4.283849051383 1.2257 2.08254 3.9755733554843076e+44 20.45723
31.584390147734 -4.2221533148257 0.9257 1.55912 3.56438484418704e+44 21.12808
31.773170613982 -4.1871919027404 0.6758 1.9693 5.413249848414471e+44 20.4767
31.804107580489 -4.1103274831897 0.2259 1.50574 4.734637083865187e+43 20.70416
31.880455449559 -4.1818427192995 1.9255 2.29019 1.0184516917563127e+46 20.44014
31.775489037424 -4.2379798088185 0.5758 2.2307 1.3494675603756414e+57 20.67696
32.143564027339 -4.2658362811628 0.8258 1.92361 2.1846887306170656e+44 20.83588
32.262814669458 -4.1463899893155 1.3256 2.23564 1.812206762255674e+44 20.61851
32.213342449067 -4.2087674624039 1.2257 1.80512 2.7742128004650907e+44 20.79584
32.225652213963 -4.147575279539 1.1257 2.88467 3.3711107853648424e+44 21.38123
32.442798653161 -3.994837478221 0.9757 1.67222 1.568358157659174e+44 20.44276
32.356670865684 -4.1462190033294 3.5 1.74068 5.415042508411406e+45 20.50988
32.542841030271 -3.9917858261329 1.2257 2.11147 3.624680832763756e+44 20.65497
32.377574443158 -4.2291949477183 0.3759 2.15576 2.7617930664401845e+43 20.99915
32.609310194279 -4.257405860523 2.4253 2.2596 8.784168990836188e+45 20.91944
32.823809909097 -4.0000736002704 0.6258 2.14362 3.5241930034957833e+44 21.39913
32.973228296897 -4.0868882061406 1.1756 2.65988 1.4652903906309592e+44 21.7819
32.803970786727 -4.1523942009006 0.4759 2.17406 8.5308598487054e+56 20.56522
33.152846125826 -4.1621039550165 0.3759 2.34237 4.876869505568911e+56 20.86393
33.037052087948 -4.2469810099719 1.1757 1.65119 1.178460768610828e+43 21.19343
33.076793527086 -4.2490642594058 0.40166 2.61908 8.357242673773977e+43 20.82865
33.234004391052 -4.0512720416994 0.2913 1.57795 2.6955372354231567e+56 21.04295
33.100262866605 -4.1371738622233 2.3753 2.16812 4.3958301482585985e+58 20.69526
33.092201597053 -4.3375317508486 1.8755 1.86278 2.4681764422066265e+58 20.55786
33.115176869585 -4.1098033102125 0.6258 1.89064 1.651732387718222e+57 20.5959
33.583152981467 -4.0817424467793 0.2759 2.21757 2.3794504376662103e+56 20.73848
38.658544013257 -5.9419011538136 1.3256 2.01822 2.8830206072134145e+44 20.74346
38.745359824217 -5.731243914104 3.41019 2.23394 1.051667419963445e+59 20.99359
38.551011744949 -5.7985111194628 0.6258 2.5185 1.651732387718222e+57 20.78169
38.703293258183 -5.6659885925663 0.7258 1.62644 2.372224969268187e+57 20.16336
38.498542390704 -5.4285069145151 1.43711 1.63021 5.0269720095579665e+44 20.67598
38.56722041519 -5.4779035693565 1.2756 1.87433 9.540746347329788e+57 20.63305
38.478837037892 -5.5245697611601 0.7258 2.14112 2.372224969268187e+57 20.09642
38.440716400037 -5.7791921538366 1.46023 2.1679 9.152868800958786e+44 21.18421
38.47184618734 -5.9765828990502 1.25322 1.70184 9.13192381469793e+57 20.94239
38.351980342843 -5.6767483949057 0.59204 1.96197 8.938919815036928e+43 21.15997
38.234386412034 -5.871782292428 0.2259 2.73813 4.8961723317578824e+42 20.71455
38.327421600591 -5.8350117891618 0.9257 2.14969 4.316727046285716e+57 20.45468
38.314683284735 -5.7966653145567 2.8252 1.7322 6.691596461618029e+58 20.79913
38.379255334665 -5.7640549666937 1.9255 0.88305 2.6326943046660914e+58 20.26434
38.106172395535 -5.4450047879614 0.9757 2.045 4.915811794074438e+57 22.75115
38.269285934224 -5.5099809822171 3.40935 2.28718 1.0510479724484988e+59 20.59033
37.943022881867 -5.7188186661448 1.1757 2.41407 7.797136357221283e+57 21.02369
37.89805430988 -5.7713890721945 2.0254 2.416 1.444391444965713e+45 20.61555
37.842617295215 -5.5684533702734 1.2257 2.06085 8.643701711946739e+57 20.72331
37.759179298026 -5.3921973616966 1.59153 2.14665 1.648122598350925e+58 20.55953
37.896189284578 -5.484506479873 1.2756 1.79174 9.540746347329788e+57 20.84236
37.870794800103 -5.3949382472296 0.6758 1.97047 3.6083451488554527e+43 20.96062
37.737695902875 -5.5316183720976 0.6258 2.04466 1.1470693743176533e+43 20.28751
37.731375157271 -5.4123509253051 0.6258 2.98246 5.796417842983889e+43 20.3257
37.592647460949 -5.7186421916265 0.7258 1.85869 6.958984558656139e+43 20.74736
37.723871148368 -5.6453637438684 3.3251 1.7518 6.053642658017135e+44 20.38926
37.569969803507 -5.8802525744364 0.8258 2.02863 5.471665861566312e+43 20.29784
37.705566036586 -5.9557214494293 1.8755 1.70263 1.9980033075046266e+44 20.196
37.535070045024 -5.6308432849471 1.2257 1.81382 5.346379357204265e+44 20.42223
37.32121811369 -5.483717845917 0.8758 1.70752 8.088687492479897e+42 21.2895
37.386332501591 -5.9106398382444 2.21502 1.57984 2.391356817800435e+44 21.35083
37.246691725249 -6.0451748265939 2.91543 1.59432 1.8253761993089327e+45 20.43544
37.40478063242 -5.8117322701792 0.3759 2.12328 2.917568994239092e+42 21.27675
37.475673858242 -5.8317533401099 0.8258 2.37394 1.8622139190541575e+43 20.62826
37.222644813298 -5.7637334096542 1.0757 2.19358 7.985177683516863e+43 20.59601
36.916193779836 -6.0478966055287 0.6758 2.31276 1.6232225689394389e+43 21.05851
37.168164866231 -5.8187298972597 1.5256 2.55268 4.326537174371431e+44 21.84102
37.022716206104 -5.8560959107805 0.7258 2.07733 4.679892453217378e+43 20.52278
37.115036724285 -5.6840573539625 1.6755 1.96461 1.4313716825900093e+44 21.19481
36.980183886216 -5.7686181378073 0.7758 2.30845 1.976408170705395e+43 20.67362
36.783888805114 -5.918116322681 2.47887 2.28167 4.007485973301803e+44 20.5566
36.698731435848 -5.8401069620749 0.3759 2.11563 1.7873151431506464e+43 20.88792
38.591140575897 -5.061902732329 0.7758 1.28432 6.504091475030298e+43 21.94291
38.792652428339 -5.1607853071117 1.0757 1.69449 4.273115033991433e+43 22.29544
38.565215300013 -5.0904527083948 1.2257 2.71737 2.3570552969567126e+44 22.92532
38.776036780776 -5.1190054828869 2.6727 2.20831 9.305364607420675e+44 20.19157
38.650144667522 -4.9454196448673 0.8258 1.68553 2.0027169267405608e+44 20.96275
38.587586375533 -4.8255365995286 0.7258 2.1665 2.957507623938216e+43 21.01878
38.431965429117 -4.7517181362084 0.9757 3.5542 9.137244521524847e+43 21.51589
38.627511378883 -4.9114930048533 1.0257 2.81591 4.2258901861703956e+43 20.40607
38.202364508793 -4.9339967326041 0.3259 1.4977 5.338399404223561e+42 22.04553
38.208296005012 -4.7296546740033 0.6258 2.63131 3.1528962839817745e+43 20.92116
38.107037350446 -5.1352794091342 0.3259 1.78984 9.70422960178266e+42 20.66016
37.913076511738 -5.2576675630438 2.42179 1.87885 1.9938959512228965e+45 20.86136
38.064895775348 -5.1112173122726 0.5758 2.77351 1.0234872788405859e+44 21.88212
37.901639832079 -5.2153998333387 0.7758 1.90177 9.542158818932996e+43 21.44467
37.715636505365 -5.196681361946 0.5665 2.17176 1.7499580046925823e+44 20.50932
37.589592719803 -5.0863628843901 0.7258 3.52448 8.67173250541768e+43 20.74351
37.757276390795 -5.0961654910856 1.9254 1.24996 9.939513767508293e+44 22.41747
37.731758960283 -5.1603025160343 0.6758 1.88738 6.876826579601268e+43 20.57843
37.666165003789 -5.2662979666877 3.0 2.46545 6.362030194259559e+45 20.15528
37.599330902783 -4.8224930628229 1.7754 2.24792 3.026469500213726e+45 20.50193
37.562494948025 -4.7513427124665 0.076 2.54125 5.55021816764022e+41 20.3195
37.498607148294 -4.9543352616528 0.126 2.09615 3.994974091737488e+43 20.14012
37.275258784842 -5.2414639607563 1.5755 1.65928 3.1117156023715336e+45 20.98469
37.404460729089 -5.2718009346575 0.4259 1.91354 1.0024067759747414e+44 20.58592
37.201667111006 -4.7406078249691 0.7258 1.50928 1.978180301248089e+44 20.90758
37.199085574674 -4.7044875691805 1.38691 2.41148 3.917400087271452e+44 21.50331
37.319701259782 -4.7670608651502 6.31909 2.90024 3.5203854438409723e+46 20.52489
37.122158540468 -4.8564525582313 0.81142 5.81722 3.3211761981308518e+44 21.93326
38.827533018181 -4.3993707192739 0.25785 1.69032 2.400557592195763e+43 20.78754
38.763005976499 -4.5987455402816 0.05095 1.93116 1.0625746075238402e+42 20.97666
38.792061356237 -4.4985736033311 1.25374 1.72756 4.296532287060294e+44 20.45295
38.648481521662 -4.3586828044474 1.0757 2.57689 1.1184706298601775e+44 20.69058
38.564732502276 -4.436219807027 1.1257 2.19698 2.5655059430554385e+44 20.44862
38.676067583329 -4.6563257320163 2.0254 1.71739 1.16994355001412e+45 20.34779
38.481808757051 -4.0862745430777 1.0257 0.70567 9.417555912309627e+43 22.78199
38.697762575363 -4.2394912875373 1.9255 1.34732 8.609153155618731e+44 22.92192
38.594727705467 -4.1440552140795 0.6258 2.16494 7.368510125746206e+43 20.41611
38.464767401501 -4.096324570396 0.4759 3.05838 1.6567340840864785e+43 20.48855
38.319329673732 -4.6078786598175 1.9754 2.07404 1.2969940550442777e+45 20.41695
37.925545458533 -4.501037907399 0.2759 1.75234 1.0639388392605146e+43 20.87607
38.005232382046 -4.4616013091156 1.38401 1.8092 2.002446410876901e+45 20.48401
38.04898070902 -4.5480486820971 1.32201 2.34614 9.911625187689443e+44 20.46535
38.131507182073 -4.3890531072906 0.5259 2.1927 6.08952909203828e+43 20.80361
37.746048983297 -4.3059174329233 1.1257 1.63166 3.2325334308373696e+44 20.67149
37.949821337735 -4.2364837928093 0.4318 2.24508 3.480598778936216e+43 21.07391
37.741819508052 -4.1392489561251 0.4759 2.11123 4.871164624384641e+43 20.90334
37.824601896392 -4.1248442424486 0.35081 2.08598 2.576056617933171e+43 20.40096
37.910868809013 -4.1457630698656 1.67126 1.15065 1.110460412198645e+45 20.96865
37.665672287107 -4.6328974713138 0.37101 2.34214 7.136553485088133e+43 22.10033
37.795101147529 -4.5571902247561 0.76409 2.06269 3.454963637259517e+44 20.733
37.767502612518 -4.6154201081289 0.55206 2.984 1.898994121091546e+44 20.19941
37.564846497371 -3.9934210816366 0.61594 2.20989 5.104897917498401e+44 20.51079
37.5403999055 -4.0211887443677 0.06068 2.5145 1.228566997351947e+43 20.74627
37.6081341235 -4.1674925537611 1.0757 1.41794 4.465032088623962e+44 21.08724
37.19714829114 -4.1264843424799 0.16886 1.73438 1.7746084433513989e+43 22.60194
37.096256958 -4.2062733887991 1.0257 1.97556 2.0575869997955897e+44 20.40279
37.117659050242 -4.0124730650859 1.2256 2.84625 3.7680103166319894e+45 20.58342
37.262175426431 -4.2744770823523 0.4259 2.28404 2.6321097486705425e+44 20.31066
37.181444919703 -4.2072577995387 1.3256 1.88212 6.462458194106444e+44 20.25289
336.52470659203 -6.5911240039303 0.3759 2.12099 4.298046749539581e+43 20.96812
336.44359037431 -6.438066680679 0.5758 1.98945 2.533217322225795e+43 20.95509
336.52974878886 -6.665064797888 1.6255 2.06093 2.897913431843836e+45 20.51551
218.80214368351 -28.481635613743 0.2759 1.5813 2.920698066572585e+43 20.99173
218.57874487411 -28.398777414022 2.0253 1.72697 5.083729508845668e+44 20.65413
218.76867541382 -28.262030535722 0.4259 1.14171 2.136997399622884e+43 21.38868
218.83153771307 -28.37245236451 1.6255 1.75372 3.656245996052114e+44 21.07023
218.6980004847 -28.469322525954 0.2259 2.41455 1.6492127944983668e+42 20.99076
195.52639964892 -6.9432094043059 1.0756 2.09252 6.421769053979122e+43 20.59184
195.31458784897 -6.6936502990216 2.0253 2.04865 3.1382131283410877e+44 20.54542
195.5152555018 -6.7114332810471 0.2759 2.301 3.2938715806574025e+42 20.59903
195.49090155431 -6.8557379537408 0.6758 2.15057 6.1510332181936e+43 20.34253
195.2920390356 -6.9167975465351 1.7754 1.99811 3.309377436936818e+44 20.16522
160.00663255378 -8.6173523807404 0.6758 3.38609 8.334471625939137e+43 21.3688
159.74565093884 -8.5972862095403 0.7258 1.3535 6.026371115335204e+43 21.55104
86.974492925388 -22.04088980303 0.7757 2.47942 8.110714242727102e+43 20.53973
84.612824190226 -20.624011799623 1.1756 2.00122 3.3559362439876675e+44 20.79002
84.429853504244 -20.547769102313 0.7757 1.83255 8.595063717497797e+43 20.45052
84.745428963277 -20.668040888781 1.2256 1.9097 4.7226100088322755e+44 20.34752
84.70965403477 -20.645778059935 0.8257 1.82049 7.156655029774484e+44 21.68171
84.509031652224 -20.450805330071 1.8254 1.34743 7.119685585213567e+44 22.24277
356.1306573866 -4.3972959433863 0.9757 1.93013 1.2935262522948574e+45 20.44991
355.96751952606 -4.2947145005224 0.6258 2.13122 6.799385811520002e+43 21.91354
356.01026968357 -4.5125633180521 1.7755 1.76523 3.5655491326191113e+44 20.97342
356.29852792265 -4.2800831273986 0.34455 2.43456 1.8369559392672388e+43 20.28108
356.15452593403 -4.3976278234048 0.14601 1.71961 1.5045951248938168e+42 20.72687
356.17932893693 -4.2809472146084 0.2759 2.31321 1.5812722997811374e+43 20.65682
355.92485653354 -4.2057832560197 1.1257 2.33842 3.1482776410941555e+44 20.60503
349.18421607894 -20.438924129594 0.23779 1.89799 1.9418697955154515e+43 20.6837
348.31940292106 -21.540423169051 0.6258 1.72265 2.0281014925449338e+43 21.54488
348.34290019471 -21.714300405421 2.84101 1.87054 3.380237459769698e+45 20.65715
348.36773763033 -21.549774318297 2.30457 3.17295 3.153886624259561e+45 20.93541
348.41183142622 -21.536291297585 1.12288 1.84543 6.752538986305447e+44 20.53996
